Country,Party,PartyName,Dimension,Scale,Mean,SD,N,Vote_Share,Election_Date
2,BPF,25,5,1,8.300000191,4.029061317,10,2.6,2003
2,BPF,25,5,2,12.10000038,4.840798855,10,2.6,2003
2,BPF,25,6,1,14.19999981,5.67254591,10,2.6,2003
2,BPF,25,6,2,14.10000038,5.321862698,10,2.6,2003
2,BPF,25,7,1,7.699999809,3.591656923,10,2.6,2003
2,BPF,25,7,2,13.89999962,2.846049786,10,2.6,2003
2,BPF,25,8,1,4.400000095,2.875181198,10,2.6,2003
2,BPF,25,8,2,17,3.231786489,10,2.6,2003
2,BPF,25,9,1,18.89999962,1.449137688,10,2.6,2003
2,BPF,25,9,2,18.70000076,1.63639164,10,2.6,2003
2,BPF,25,10,1,9.399999619,6.686636925,10,2.6,2003
2,BPF,25,10,2,12.60000038,6.077280045,10,2.6,2003
2,BPF,25,11,1,7.571428776,4.790864468,7,2.6,2003
2,BPF,25,11,2,8.857142448,3.078342199,7,2.6,2003
2,BPF,25,12,1,6.599999905,4.623610973,10,2.6,2003
2,BPF,25,12,2,16,3.431876659,10,2.6,2003
2,BPF,25,13,1,15.55555534,1.666666627,9,2.6,2003
2,BPF,25,32,1,10.44444466,5.246692181,9,2.6,2003
2,BPF,25,32,2,12.66666698,5.873670101,9,2.6,2003
2,BPF,25,99,1,8.222222328,5.629781723,9,2.6,2003
2,BSDH,26,1,1,13.25,4.272001743,4,3.5,2003
2,BSDH,26,1,2,10.5,3.872983456,4,3.5,2003
2,BSDH,26,3,1,12.75,2.753785372,4,3.5,2003
2,BSDH,26,3,2,10,6.976150036,4,3.5,2003
2,BSDH,26,4,1,18,0.816496611,4,3.5,2003
2,BSDH,26,4,2,15,2.160246849,4,3.5,2003
2,BSDH,26,5,1,7,3.162277699,4,3.5,2003
2,BSDH,26,5,2,12.5,3,4,3.5,2003
2,BSDH,26,6,1,11.75,5.852349758,4,3.5,2003
2,BSDH,26,6,2,10.5,5.44671154,4,3.5,2003
2,BSDH,26,7,1,9.5,4.79583168,4,3.5,2003
2,BSDH,26,7,2,10.75,1.707825184,4,3.5,2003
2,BSDH,26,8,1,4.75,4.349329472,4,3.5,2003
2,BSDH,26,8,2,16.25,2.62995553,4,3.5,2003
2,BSDH,26,9,1,17.75,2.061552763,4,3.5,2003
2,BSDH,26,9,2,17,2.708012819,4,3.5,2003
2,BSDH,26,10,1,11.39999962,5.504543781,5,3.5,2003
2,BSDH,26,10,2,10.25,4.193248749,4,3.5,2003
2,BSDH,26,11,1,7.5,3.535533905,2,3.5,2003
2,BSDH,26,11,2,10.5,0.707106769,2,3.5,2003
2,BSDH,26,12,1,9,1.154700518,4,3.5,2003
2,BSDH,26,12,2,11.75,4.272001743,4,3.5,2003
2,BSDH,26,13,1,11.75,3.201562166,4,3.5,2003
2,BSDH,26,32,1,11,0,2,3.5,2003
2,BSDH,26,32,2,12,6.683312416,4,3.5,2003
2,BSDH,26,99,1,8.666666985,4.163331985,3,3.5,2003
2,BSDP-NH,27,1,1,10.11111069,3.951089859,9,2.3,2003
2,BSDP-NH,27,1,2,12.77777767,2.108185053,9,2.3,2003
2,BSDP-NH,27,3,1,10.55555534,2.554951668,9,2.3,2003
2,BSDP-NH,27,3,2,11.33333302,3.162277699,9,2.3,2003
2,BSDP-NH,27,4,1,16.55555534,4.06543684,9,2.3,2003
2,BSDP-NH,27,4,2,10.75,5.625198364,8,2.3,2003
2,BSDP-NH,27,5,1,7.888888836,3.951089859,9,2.3,2003
2,BSDP-NH,27,5,2,11.25,4.062019348,8,2.3,2003
2,BSDP-NH,27,6,1,6.111111164,4.075673103,9,2.3,2003
2,BSDP-NH,27,6,2,7.111111164,3.370624781,9,2.3,2003
2,BSDP-NH,27,7,1,11.11111069,3.689323902,9,2.3,2003
2,BSDP-NH,27,7,2,10.375,3.852179289,8,2.3,2003
2,BSDP-NH,27,8,1,6.555555344,4.503085136,9,2.3,2003
2,BSDP-NH,27,8,2,14.22222233,3.270236254,9,2.3,2003
2,BSDP-NH,27,9,1,12.11111069,3.370624781,9,2.3,2003
2,BSDP-NH,27,9,2,11.625,3.99776721,8,2.3,2003
2,BSDP-NH,27,10,1,14.55555534,3.678012848,9,2.3,2003
2,BSDP-NH,27,10,2,7.111111164,3.855011225,9,2.3,2003
2,BSDP-NH,27,11,1,8.833333015,3.656045198,6,2.3,2003
2,BSDP-NH,27,11,2,9.5,5.049752235,6,2.3,2003
2,BSDP-NH,27,12,1,10.11111069,1.964971066,9,2.3,2003
2,BSDP-NH,27,12,2,12.66666698,2.958039999,9,2.3,2003
2,BSDP-NH,27,13,1,8.125,3.090885162,8,2.3,2003
2,BSDP-NH,27,32,1,8.625,4.307385921,8,2.3,2003
2,BSDP-NH,27,32,2,10.88888931,2.713136673,9,2.3,2003
2,BSDP-NH,27,99,1,10.5,4.690415859,8,2.3,2003
55,BQ,28,1,1,6.929293156,2.309043884,99,10.7,2000
55,BQ,28,1,2,9.800000191,4.299400806,100,10.7,2000
55,BQ,28,2,1,5.191919327,3.072846174,99,10.7,2000
55,BQ,28,2,2,11.61458302,4.554626942,96,10.7,2000
55,BQ,28,5,1,8.527472496,2.978965759,91,10.7,2000
55,BQ,28,5,2,10.26136398,4.052796364,88,10.7,2000
55,BQ,28,12,1,3.821052551,4.448234081,95,10.7,2000
55,BQ,28,12,2,17.28421021,4.413864136,95,10.7,2000
55,BQ,28,13,1,7.204081535,2.631918192,98,10.7,2000
55,BQ,28,19,1,7.897727489,4.357685089,88,10.7,2000
55,BQ,28,19,2,11.97647095,5.091955662,85,10.7,2000
55,BQ,28,22,1,6.898989677,2.666859865,99,10.7,2000
55,BQ,28,22,2,10.63541698,4.444084644,96,10.7,2000
55,BQ,28,27,1,4.375,3.504132986,96,10.7,2000
55,BQ,28,27,2,13.70212746,4.58569479,94,10.7,2000
55,BQ,28,28,1,15.64772701,3.623168707,88,10.7,2000
55,BQ,28,28,2,10.215909,4.757205963,88,10.7,2000
55,BQ,28,31,1,1.29126215,1.807560802,103,10.7,2000
55,BQ,28,31,2,19.80582619,0.627135634,103,10.7,2000
55,BQ,28,99,1,12.70833302,5.961131573,96,10.7,2000
4,BZNS,29,1,1,12,2.943920374,10,2.7,2003
4,BZNS,29,1,2,11.30000019,3.86005187,10,2.7,2003
4,BZNS,29,2,1,12.28571415,2.563479662,7,2.7,2003
4,BZNS,29,2,2,7,3.070597887,8,2.7,2003
4,BZNS,29,3,1,13.89999962,3.142893314,10,2.7,2003
4,BZNS,29,3,2,13.80000019,4.638007164,10,2.7,2003
4,BZNS,29,4,1,18,2.708012819,10,2.7,2003
4,BZNS,29,4,2,17.29999924,2.540778637,10,2.7,2003
4,BZNS,29,5,1,11.81818199,3.516196251,11,2.7,2003
4,BZNS,29,5,2,10.72727299,4.627978325,11,2.7,2003
4,BZNS,29,6,1,15.5,3.064129353,10,2.7,2003
4,BZNS,29,6,2,14.69999981,3.368151426,10,2.7,2003
4,BZNS,29,7,1,12.60000038,4.351244926,10,2.7,2003
4,BZNS,29,7,2,15.30000019,2.830390692,10,2.7,2003
4,BZNS,29,8,1,9.727272987,5.100801945,11,2.7,2003
4,BZNS,29,8,2,13.27272701,3.523944139,11,2.7,2003
4,BZNS,29,9,1,10.19999981,3.614784479,10,2.7,2003
4,BZNS,29,9,2,12.11111069,4.755114079,9,2.7,2003
4,BZNS,29,10,1,12.19999981,4.565571785,10,2.7,2003
4,BZNS,29,10,2,8.800000191,4.366539478,10,2.7,2003
4,BZNS,29,11,1,14.89999962,2.846049786,10,2.7,2003
4,BZNS,29,11,2,16.70000076,2.830390692,10,2.7,2003
4,BZNS,29,12,1,10.30000019,5.755190849,10,2.7,2003
4,BZNS,29,12,2,13.27272701,4.406606674,11,2.7,2003
4,BZNS,29,13,1,12.5,2.75882411,10,2.7,2003
4,BZNS,29,99,1,13.69999981,5.478240013,10,2.7,2003
4,BBB,30,1,1,14.44444466,4.275251865,9,0,2003
4,BBB,30,1,2,11.88888931,5.254627705,9,0,2003
4,BBB,30,2,1,10.875,3.870677233,8,0,2003
4,BBB,30,2,2,5.375,2.924649,8,0,2003
4,BBB,30,3,1,14.11111069,4.960958481,9,0,2003
4,BBB,30,3,2,15.11111069,3.100179195,9,0,2003
4,BBB,30,4,1,15.60000038,4.221637249,10,0,2003
4,BBB,30,4,2,13.89999962,4.886489391,10,0,2003
4,BBB,30,5,1,14,3.858612299,10,0,2003
4,BBB,30,5,2,8,2.828427076,10,0,2003
4,BBB,30,6,1,6.555555344,3.358240366,9,0,2003
4,BBB,30,6,2,6.777777672,3.898005247,9,0,2003
4,BBB,30,7,1,13.5,4.898979664,8,0,2003
4,BBB,30,7,2,13.125,2.295181274,8,0,2003
4,BBB,30,8,1,10.22222233,4.323707104,9,0,2003
4,BBB,30,8,2,8.875,2.295181274,8,0,2003
4,BBB,30,9,1,13.89999962,3.446415186,10,0,2003
4,BBB,30,9,2,9.399999619,4.812022209,10,0,2003
4,BBB,30,10,1,15.44444466,2.833333254,9,0,2003
4,BBB,30,10,2,6.222222328,2.773886204,9,0,2003
4,BBB,30,11,1,9.555555344,3.045944452,9,0,2003
4,BBB,30,11,2,9.666666985,4.387482166,9,0,2003
4,BBB,30,12,1,8.428571701,3.047246933,7,0,2003
4,BBB,30,12,2,10.44444466,3.503966093,9,0,2003
4,BBB,30,13,1,11.60000038,2.756809711,10,0,2003
4,BBB,30,99,1,17,2.494438171,10,0,2003
4,BKP,31,1,1,4.300000191,5.735852242,10,0.2,2003
4,BKP,31,1,2,12.89999962,7.171703815,10,0.2,2003
4,BKP,31,2,1,15.875,4.120939732,8,0.2,2003
4,BKP,31,2,2,5.625,5.804862499,8,0.2,2003
4,BKP,31,3,1,1.799999952,2.20100975,10,0.2,2003
4,BKP,31,3,2,15.66666698,5.545268059,9,0.2,2003
4,BKP,31,4,1,6.444444656,6.064468384,9,0.2,2003
4,BKP,31,4,2,10,6.284902573,9,0.2,2003
4,BKP,31,5,1,14.19999981,4.315347195,10,0.2,2003
4,BKP,31,5,2,7,5.456902027,10,0.2,2003
4,BKP,31,6,1,1,0,10,0.2,2003
4,BKP,31,6,2,16.33333397,6.422616482,9,0.2,2003
4,BKP,31,7,1,20,0,9,0.2,2003
4,BKP,31,7,2,18.22222137,1.563471913,9,0.2,2003
4,BKP,31,8,1,17.125,2.642374516,8,0.2,2003
4,BKP,31,8,2,12.75,6.475227356,8,0.2,2003
4,BKP,31,9,1,16.77777863,5.472151756,9,0.2,2003
4,BKP,31,9,2,17.125,2.900123119,8,0.2,2003
4,BKP,31,10,1,17.60000038,5.966573715,10,0.2,2003
4,BKP,31,10,2,8.699999809,8.124722481,10,0.2,2003
4,BKP,31,11,1,16,3.674234629,9,0.2,2003
4,BKP,31,11,2,11.125,6.577830791,8,0.2,2003
4,BKP,31,12,1,15.80000019,5.45282793,10,0.2,2003
4,BKP,31,12,2,13.44444466,7.63398838,9,0.2,2003
4,BKP,31,13,1,1.555555582,1.013793707,9,0.2,2003
4,BKP,31,99,1,18.22222137,3.345809937,9,0.2,2003
4,BSP,32,1,1,6.545454502,2.944949389,11,22.05,2003
4,BSP,32,1,2,14.27272701,3.101319313,11,22.05,2003
4,BSP,32,2,1,9.555555344,3.205897331,9,22.05,2003
4,BSP,32,2,2,7.555555344,4.333333492,9,22.05,2003
4,BSP,32,3,1,9.100000381,4.254409313,10,22.05,2003
4,BSP,32,3,2,14,3.162277699,10,22.05,2003
4,BSP,32,4,1,16.55555534,3.205897331,9,22.05,2003
4,BSP,32,4,2,16.20000076,3.457680702,10,22.05,2003
4,BSP,32,5,1,11.54545498,3.503245354,11,22.05,2003
4,BSP,32,5,2,10.72727299,4.337992668,11,22.05,2003
4,BSP,32,6,1,2.272727251,1.348399758,11,22.05,2003
4,BSP,32,6,2,13.45454502,7.312504768,11,22.05,2003
4,BSP,32,7,1,13.63636398,3.384456396,11,22.05,2003
4,BSP,32,7,2,13.909091,2.385562658,11,22.05,2003
4,BSP,32,8,1,10.81818199,4.976307392,11,22.05,2003
4,BSP,32,8,2,12.80000019,3.794733286,10,22.05,2003
4,BSP,32,9,1,11.909091,3.300137758,11,22.05,2003
4,BSP,32,9,2,11.54545498,4.719398975,11,22.05,2003
4,BSP,32,10,1,16.18181801,3.429815769,11,22.05,2003
4,BSP,32,10,2,8.181818008,4.62208128,11,22.05,2003
4,BSP,32,11,1,14.45454502,3.173756123,11,22.05,2003
4,BSP,32,11,2,14,4.266145706,11,22.05,2003
4,BSP,32,12,1,10.54545498,4.633867264,11,22.05,2003
4,BSP,32,12,2,13.39999962,3.53396225,10,22.05,2003
4,BSP,32,13,1,6.090909004,2.427119493,11,22.05,2003
4,BSP,32,99,1,14.36363602,4.388000011,11,22.05,2003
4,BNDP,33,1,1,12.89999962,4.012480736,10,0,2003
4,BNDP,33,1,2,11.77777767,4.737556934,9,0,2003
4,BNDP,33,2,1,9.625,4.274091244,8,0,2003
4,BNDP,33,2,2,7.625,4.718883038,8,0,2003
4,BNDP,33,3,1,14.60000038,3.134042501,10,0,2003
4,BNDP,33,3,2,13.80000019,5.533734798,10,0,2003
4,BNDP,33,4,1,18.55555534,2.403700829,9,0,2003
4,BNDP,33,4,2,18.44444466,2.297341347,9,0,2003
4,BNDP,33,5,1,11.69999981,3.653004885,10,0,2003
4,BNDP,33,5,2,7.900000095,2.23358202,10,0,2003
4,BNDP,33,6,1,15.30000019,3.128720045,10,0,2003
4,BNDP,33,6,2,13.5,3.064129353,10,0,2003
4,BNDP,33,7,1,7.777777672,4.381146431,9,0,2003
4,BNDP,33,7,2,15,1.690308452,8,0,2003
4,BNDP,33,8,1,8.600000381,5.125101566,10,0,2003
4,BNDP,33,8,2,14.80000019,2.780887127,10,0,2003
4,BNDP,33,9,1,8,2.581988811,10,0,2003
4,BNDP,33,9,2,10.89999962,5.173651218,10,0,2003
4,BNDP,33,10,1,9.199999809,5.750362396,10,0,2003
4,BNDP,33,10,2,12.55555534,3.908679724,9,0,2003
4,BNDP,33,11,1,4.599999905,3.025814772,10,0,2003
4,BNDP,33,11,2,14.80000019,3.457680702,10,0,2003
4,BNDP,33,12,1,9.300000191,5.755190849,10,0,2003
4,BNDP,33,12,2,11.22222233,4.893306255,9,0,2003
4,BNDP,33,13,1,14.80000019,2.74064064,10,0,2003
4,BNDP,33,99,1,11.80000019,6.629898548,10,0,2003
4,BSDP,34,1,1,9.800000191,3.552776575,10,22.05,2003
4,BSDP,34,1,2,11.10000038,2.923088074,10,22.05,2003
4,BSDP,34,2,1,7.5,4.208834171,8,22.05,2003
4,BSDP,34,2,2,8.5,2.672612429,8,22.05,2003
4,BSDP,34,3,1,11.60000038,3.627058744,10,22.05,2003
4,BSDP,34,3,2,12.39999962,3.53396225,10,22.05,2003
4,BSDP,34,4,1,18.10000038,1.969207406,10,22.05,2003
4,BSDP,34,4,2,17,2.357022524,10,22.05,2003
4,BSDP,34,5,1,11,3.31662488,11,22.05,2003
4,BSDP,34,5,2,11.30000019,4.029061317,10,22.05,2003
4,BSDP,34,6,1,4.699999809,3.560586691,10,22.05,2003
4,BSDP,34,6,2,12.19999981,5.411921024,10,22.05,2003
4,BSDP,34,7,1,10,3.427827358,9,22.05,2003
4,BSDP,34,7,2,11.88888931,3.756475925,9,22.05,2003
4,BSDP,34,8,1,7.099999905,3.446415186,10,22.05,2003
4,BSDP,34,8,2,12.69999981,3.093002796,10,22.05,2003
4,BSDP,34,9,1,9.100000381,2.998147488,10,22.05,2003
4,BSDP,34,9,2,11.33333302,1.65831244,9,22.05,2003
4,BSDP,34,10,1,14.30000019,4.498147964,10,22.05,2003
4,BSDP,34,10,2,7.900000095,5.021066666,10,22.05,2003
4,BSDP,34,11,1,7.5,2.505549431,10,22.05,2003
4,BSDP,34,11,2,13.22222233,4.176654816,9,22.05,2003
4,BSDP,34,12,1,7.875,3.870677233,8,22.05,2003
4,BSDP,34,12,2,12.89999962,2.685351133,10,22.05,2003
4,BSDP,34,13,1,8.600000381,1.646545172,10,22.05,2003
4,BSDP,34,99,1,12.69999981,4.643992424,10,22.05,2003
55,CA,35,1,1,17.65686226,1.79931283,102,25.5,2000
55,CA,35,1,2,17.87128639,2.444026947,101,25.5,2000
55,CA,35,2,1,18.23077011,1.614441872,104,25.5,2000
55,CA,35,2,2,16.87254906,3.189312458,102,25.5,2000
55,CA,35,5,1,16.71153831,2.444224834,104,25.5,2000
55,CA,35,5,2,11.44230747,5.464496136,104,25.5,2000
55,CA,35,12,1,4.415841579,2.83643198,101,25.5,2000
55,CA,35,12,2,15.93069267,3.564428329,101,25.5,2000
55,CA,35,13,1,17.45544624,1.862926483,101,25.5,2000
55,CA,35,19,1,13.63265324,4.142780781,98,25.5,2000
55,CA,35,19,2,13.80000019,4.01763773,100,25.5,2000
55,CA,35,22,1,18.19230843,1.801169634,104,25.5,2000
55,CA,35,22,2,17.89422989,1.723161817,104,25.5,2000
55,CA,35,27,1,14.82692337,3.807101965,104,25.5,2000
55,CA,35,27,2,14.32692337,3.456925869,104,25.5,2000
55,CA,35,28,1,4.028846264,3.148298025,104,25.5,2000
55,CA,35,28,2,15.37864113,2.96091032,103,25.5,2000
55,CA,35,31,1,16.6764698,3.925448179,102,25.5,2000
55,CA,35,31,2,12.4951458,5.50378418,103,25.5,2000
55,CA,35,99,1,17.12121201,4.542930603,99,25.5,2000
8,CENTRUM,36,1,1,11.19999981,2.73861289,25,3.9,2002
8,CENTRUM,36,1,2,11.23999977,4.034021854,25,3.9,2002
8,CENTRUM,36,2,1,9.833333015,2.598773479,24,3.9,2002
8,CENTRUM,36,2,2,8,3.437758207,23,3.9,2002
8,CENTRUM,36,3,1,11.42307663,3.407909393,26,3.9,2002
8,CENTRUM,36,3,2,10.61538506,4.23392868,26,3.9,2002
8,CENTRUM,36,4,1,15.79166698,2.843438864,24,3.9,2002
8,CENTRUM,36,4,2,14.31818199,3.427985191,22,3.9,2002
8,CENTRUM,36,5,1,8.807692528,2.926010609,26,3.9,2002
8,CENTRUM,36,5,2,11.35999966,3.534119368,25,3.9,2002
8,CENTRUM,36,6,1,9.279999733,3.310589075,25,3.9,2002
8,CENTRUM,36,6,2,8.727272987,4.255884647,22,3.9,2002
8,CENTRUM,36,7,1,8.600000381,2.291287899,25,3.9,2002
8,CENTRUM,36,7,2,9.652173996,3.185317039,23,3.9,2002
8,CENTRUM,36,8,1,7.559999943,2.662705421,25,3.9,2002
8,CENTRUM,36,8,2,10.43999958,3.215587139,25,3.9,2002
8,CENTRUM,36,9,1,10.43999958,3.123566389,25,3.9,2002
8,CENTRUM,36,9,2,10.08333302,2.976964712,24,3.9,2002
8,CENTRUM,36,10,1,11.590909,2.986622334,22,3.9,2002
8,CENTRUM,36,10,2,9.73913002,3.208191156,23,3.9,2002
8,CENTRUM,36,11,1,9.5,2.963546753,24,3.9,2002
8,CENTRUM,36,11,2,10.95833302,2.835783243,24,3.9,2002
8,CENTRUM,36,12,1,8.25,2.893020153,24,3.9,2002
8,CENTRUM,36,12,2,12.43478298,2.370770693,23,3.9,2002
8,CENTRUM,36,13,1,9.814814568,2.094627619,27,3.9,2002
8,CENTRUM,36,99,1,10.53846169,3.252454758,26,3.9,2002
74,C,37,1,1,11.439394,2.554807186,66,6.1,2002
74,C,37,1,2,10.939394,2.886993647,66,6.1,2002
74,C,37,2,1,11.64615345,3.119649172,65,6.1,2002
74,C,37,2,2,9.538461685,3.197053909,65,6.1,2002
74,C,37,5,1,6.924242496,2.519527435,66,6.1,2002
74,C,37,5,2,14.72307682,2.558733225,65,6.1,2002
74,C,37,12,1,3.716418028,2.308127642,67,6.1,2002
74,C,37,12,2,17,2.634273052,67,6.1,2002
74,C,37,13,1,12.22388077,1.564965844,67,6.1,2002
74,C,37,17,1,12.36206913,3.814553261,58,6.1,2002
74,C,37,17,2,11.01724148,4.080296516,58,6.1,2002
74,C,37,19,1,9.983606339,3.947538376,61,6.1,2002
74,C,37,19,2,9.440677643,3.333586693,59,6.1,2002
74,C,37,22,1,11.74242401,2.107208252,66,6.1,2002
74,C,37,22,2,11.78461552,2.490559101,65,6.1,2002
74,C,37,23,1,13.01785755,3.896343708,56,6.1,2002
74,C,37,23,2,13.0181818,3.291351795,55,6.1,2002
74,C,37,24,1,13.45454502,3.487038851,66,6.1,2002
74,C,37,24,2,14.46875,3.03403306,64,6.1,2002
74,C,37,99,1,12.55737686,3.500117064,61,6.1,2002
12,UCM,38,1,1,9.899999619,2.23358202,10,0,2001
12,UCM,38,1,2,10.80000019,1.988857865,10,0,2001
12,UCM,38,2,1,11.10000038,3.446415186,10,0,2001
12,UCM,38,2,2,6,3.411211491,12,0,2001
12,UCM,38,3,1,12.090909,3.700122833,11,0,2001
12,UCM,38,3,2,10.36363602,3.613107443,11,0,2001
12,UCM,38,4,1,12.63636398,5.025390148,11,0,2001
12,UCM,38,4,2,13,3.708099127,9,0,2001
12,UCM,38,5,1,9.800000191,2.043961287,10,0,2001
12,UCM,38,5,2,9.090909004,3.858874083,11,0,2001
12,UCM,38,6,1,8.5,3.374742746,10,0,2001
12,UCM,38,6,2,8.899999619,3.414023399,10,0,2001
12,UCM,38,7,1,7.444444656,3.844187498,9,0,2001
12,UCM,38,7,2,11.22222233,3.800584793,9,0,2001
12,UCM,38,8,1,6.909090996,2.662876129,11,0,2001
12,UCM,38,8,2,10.19999981,5.788878441,10,0,2001
12,UCM,38,9,1,11.30000019,4.056544781,10,0,2001
12,UCM,38,9,2,10.30000019,3.74314189,10,0,2001
12,UCM,38,10,1,11.44444466,5.294126511,9,0,2001
12,UCM,38,10,2,8.454545021,4.107642651,11,0,2001
12,UCM,38,11,1,7.181818008,3.18804574,11,0,2001
12,UCM,38,11,2,9.454545021,2.910794973,11,0,2001
12,UCM,38,12,1,6.636363506,4.249063969,11,0,2001
12,UCM,38,12,2,9.363636017,5.463931084,11,0,2001
12,UCM,38,13,1,10.69999981,3.16403389,10,0,2001
12,UCM,38,99,1,12.5,3.240370274,10,0,2001
57,CD,39,1,1,9.208333015,2.603996277,24,1.8,2001
57,CD,39,1,2,11.52173901,4.009869099,23,1.8,2001
57,CD,39,2,1,7.956521511,2.820029974,23,1.8,2001
57,CD,39,2,2,8.826086998,3.511697054,23,1.8,2001
57,CD,39,5,1,11.652174,2.621739388,23,1.8,2001
57,CD,39,5,2,10,3.705033541,23,1.8,2001
57,CD,39,12,1,10.52380943,2.993643999,21,1.8,2001
57,CD,39,12,2,8.857142448,3.758799314,21,1.8,2001
57,CD,39,13,1,11.29166698,1.829211473,24,1.8,2001
57,CD,39,17,1,5.818181992,3.775060654,22,1.8,2001
57,CD,39,17,2,12.409091,4.261221409,22,1.8,2001
57,CD,39,19,1,6.217391491,3.655090094,23,1.8,2001
57,CD,39,19,2,14.47826099,3.0131464,23,1.8,2001
57,CD,39,23,1,7.3157897,3.772011518,19,1.8,2001
57,CD,39,23,2,12,4.485270023,18,1.8,2001
57,CD,39,24,1,4.818181992,2.538022518,22,1.8,2001
57,CD,39,24,2,13.77272701,4.253086567,22,1.8,2001
57,CD,39,99,1,10.95454502,4.347711563,22,1.8,2001
68,CDA,40,1,1,13.27272701,2.186142921,22,28.6,2003
68,CDA,40,1,2,12.68181801,3.029794216,22,28.6,2003
68,CDA,40,2,1,13.22727299,2.287269592,22,28.6,2003
68,CDA,40,2,2,13.68181801,3.107385397,22,28.6,2003
68,CDA,40,5,1,12.68181801,2.437531233,22,28.6,2003
68,CDA,40,5,2,9.136363983,2.980818987,22,28.6,2003
68,CDA,40,12,1,7.882352829,2.712986231,17,28.6,2003
68,CDA,40,12,2,10.05882359,4.160387516,17,28.6,2003
68,CDA,40,13,1,13.5714283,1.434274316,21,28.6,2003
68,CDA,40,17,1,7.8125,4.166833401,16,28.6,2003
68,CDA,40,17,2,11.9375,2.351418018,16,28.6,2003
68,CDA,40,19,1,11.4285717,2.856071234,21,28.6,2003
68,CDA,40,19,2,13.04761887,3.024502993,21,28.6,2003
68,CDA,40,22,1,12.36363602,2.421047688,22,28.6,2003
68,CDA,40,22,2,12.71428585,2.667261839,21,28.6,2003
68,CDA,40,23,1,11.35714245,4.499694824,14,28.6,2003
68,CDA,40,23,2,9.785714149,4.726009369,14,28.6,2003
68,CDA,40,24,1,9.699999809,3.628831863,20,28.6,2003
68,CDA,40,24,2,10.25,4.063638687,20,28.6,2003
68,CDA,40,99,1,14.35000038,3.688888073,20,28.6,2003
68,CU,41,1,1,9.684210777,2.92598772,19,2.1,2003
68,CU,41,1,2,10.60000038,2.9091506,20,2.1,2003
68,CU,41,2,1,17.38095284,2.991257191,21,2.1,2003
68,CU,41,2,2,17.80952454,2.676173449,21,2.1,2003
68,CU,41,5,1,7.849999905,3.937338114,20,2.1,2003
68,CU,41,5,2,12.26315784,3.194476128,19,2.1,2003
68,CU,41,12,1,8.909090996,3.176619053,11,2.1,2003
68,CU,41,12,2,7.699999809,3.917198658,10,2.1,2003
68,CU,41,13,1,12.19047642,3.203420877,21,2.1,2003
68,CU,41,17,1,10.19999981,4.022161007,10,2.1,2003
68,CU,41,17,2,10.10000038,3.247220993,10,2.1,2003
68,CU,41,19,1,9.555555344,3.34703064,18,2.1,2003
68,CU,41,19,2,11.22222233,3.439486265,18,2.1,2003
68,CU,41,22,1,9.611110687,2.379789591,18,2.1,2003
68,CU,41,22,2,9.235294342,3.17272377,17,2.1,2003
68,CU,41,23,1,12.909091,3.645669937,11,2.1,2003
68,CU,41,23,2,8.454545021,3.830499649,11,2.1,2003
68,CU,41,24,1,12.78571415,3.765809059,14,2.1,2003
68,CU,41,24,2,9.714285851,4.681035042,14,2.1,2003
68,CU,41,99,1,15.19999981,3.968295336,20,2.1,2003
53,CD&V,42,1,1,10.91304302,2.90631032,23,13.2,2003
53,CD&V,42,1,2,13.22727299,3.365537167,22,13.2,2003
53,CD&V,42,2,1,14.69565201,2.945486307,23,13.2,2003
53,CD&V,42,2,2,15.21739101,3.260737896,23,13.2,2003
53,CD&V,42,5,1,12.04761887,3.185532808,21,13.2,2003
53,CD&V,42,5,2,11.71428585,3.164535522,21,13.2,2003
53,CD&V,42,12,1,6.318181992,2.834924459,22,13.2,2003
53,CD&V,42,12,2,14,2.302172899,21,13.2,2003
53,CD&V,42,13,1,12.31818199,1.644221187,22,13.2,2003
53,CD&V,42,17,1,5.9375,3.065262318,16,13.2,2003
53,CD&V,42,17,2,10.29411793,4.312260151,17,13.2,2003
53,CD&V,42,19,1,10.590909,3.633954763,22,13.2,2003
53,CD&V,42,19,2,11.95454502,3.552025318,22,13.2,2003
53,CD&V,42,22,1,11.09523773,3.01504159,21,13.2,2003
53,CD&V,42,22,2,13.44999981,2.818640947,20,13.2,2003
53,CD&V,42,23,1,6.352941036,3.621829271,17,13.2,2003
53,CD&V,42,23,2,10.88888931,3.863690615,18,13.2,2003
53,CD&V,42,24,1,6.6842103,2.53974247,19,13.2,2003
53,CD&V,42,24,2,11.42105293,3.28829217,19,13.2,2003
53,CD&V,42,99,1,10.66666698,5.46198988,21,13.2,2003
17,KDH,43,1,1,14.375,4.047633171,16,8.25,2002
17,KDH,43,1,2,13.29411793,3.495795727,17,8.25,2002
17,KDH,43,2,1,19.70588303,0.985184371,17,8.25,2002
17,KDH,43,2,2,17.05882263,5.738800049,17,8.25,2002
17,KDH,43,3,1,15.375,2.918332815,16,8.25,2002
17,KDH,43,3,2,14.8125,4.261748314,16,8.25,2002
17,KDH,43,4,1,15.88235283,3.425681591,17,8.25,2002
17,KDH,43,4,2,15.5625,3.632606983,16,8.25,2002
17,KDH,43,5,1,12,3.525417805,15,8.25,2002
17,KDH,43,5,2,8.066666603,3.844600439,15,8.25,2002
17,KDH,43,6,1,17.35294151,3.723928928,17,8.25,2002
